Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Thailand,THA,Gross savings (% of GDP),,,,,,,,,,,,,,,,20.56115673,20.45656531,21.88798238,23.73005897,22.00321363,22.09462118,20.85236792,22.30357965,21.99157815,22.43951988,23.00972021,24.39762944,27.30851646,32.00994994,34.04926396,32.82681871,34.52801617,34.01990542,35.94037856,35.8027071,35.80281171,34.60352018,32.25459751,31.74374451,30.45523757,30.78209372,28.22550958,28.10389061,27.97383964,27.89948411,28.24095242,30.44514831,32.24983409,30.66205573,29.2740608,29.62759068,31.43396297,28.9313114,27.22076715,27.48507895,28.04382366,30.07650445,31.94246723,31.68658494,31.7007512,28.1509141,27.53208185,26.6643616,25.2566618
Tajikistan,TJK,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.38363472,17.64823172,12.57877969,22.70467311,37.05355869,16.93017571,22.74869095,13.99587701,11.77606734,15.15024707,11.48703142,11.8495535,16.21524124,41.67001023,32.30531105,30.51056145,34.58522561,36.45670115,36.0648186,40.42973533,50.23166676,
Turkmenistan,TKM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,21.3655018,20.93273157,20.33550258,20.1959256,20.56788234,19.74996497,17.65884964,17.1705829,18.85386127,20.54952158,17.95741659,21.32830173,21.7693874,25.0620054,19.20025827,18.2870623,18.00800192,18.57813108,18.56155874,17.48114135,17.81701632,17.74961504,17.56751954,17.07045035,17.45410143,16.8136399,18.39716599,18.71331042,19.76608767,19.57087225,21.46757262,21.73843489,21.06893598,18.74560618,19.46853255,19.69187944,18.87896303,17.96904307,16.74046635,16.71195446,16.52047383,16.66194977,16.26556602,16.29056024,17.43536103,18.73868882,17.5482794,16.91828382
Timor-Leste,TLS,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.2257707,223.9539459,372.9751667,218.7668195,257.3007017,332.9187409,255.0956234,183.6870815,105.9389838,68.39922388,20.98755437,20.26335299,14.39601235,57.71265161,45.45770202,56.1894472,30.65385641,
Middle East & North Africa (IDA & IBRD countries),TMN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,28.63564508,25.22153158,27.06732028,26.00406812,22.92317727,23.99711933,26.22699875,24.58257694,21.77283304,18.26026603,21.07773428,18.3185233,21.83599488,26.23098648,,,,,,,,,,,,,,,35.29872993,36.1610591,35.62918882,37.85902786,27.5323502,30.52729608,29.4275663,28.12573487,27.32149348,24.4936169,19.75256087,19.53124723,23.3582231,26.59124953,25.15426459,19.97183951,24.87741919,,
Tonga,TON,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,17.94606648,39.85081232,32.63806356,24.68484093,19.60056623,23.46840718,26.71613073,11.40968732,19.60268359,26.23902954,9.127236038,20.65833162,20.79471826,13.64953523,,,,,,,19.29434692,19.29949826,15.24969456,16.94797227,12.58255539,15.33912598,11.09487876,8.545124351,7.917379549,11.29821519,16.37228813,20.97330278,15.92259827,15.57352947,9.702272498,2.839964914,11.85882077,10.0726332,26.08427379,21.48336571,4.528108106,,
South Asia (IDA & IBRD),TSA,Gross savings (% of GDP),,,,,,,,,,,,,,,,12.89688699,14.08420364,14.71977746,14.33196052,15.19274569,14.61735251,16.68881123,16.91475105,16.57979488,16.20192459,17.15283471,16.82273154,17.92830087,18.54132906,20.06598424,21.01630468,21.74372099,22.94832059,23.07303019,24.88826615,25.44312489,25.45273033,25.99016769,24.92502161,24.74667239,25.14240109,25.3700987,27.17451308,29.00463512,31.33175738,32.12850582,33.83935696,34.32966277,33.39055262,33.40684014,34.37580955,33.34143387,33.5525987,32.77702874,31.95574503,31.15143847,30.58400908,30.43585614,30.05849214,28.62373749,27.82668965,28.88524993,28.23919915,29.15460962
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35656109,17.23897679,18.67276657,17.42800745,17.66800781,,,18.89349804,18.90108051,,,
Trinidad and Tobago,TTO,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,25.81996897,22.41483298,23.59595967,27.42299219,25.32912855,24.95915268,22.61468228,26.66678661,25.71112038,23.66955035,19.28802766,22.88277648,22.75592786,22.86676731,23.43426229,22.23498288,21.86154605,19.5901262,21.13217485,20.33311029,22.60427935,21.67246239,21.88661766,22.76214552,22.17174953,22.03840576,20.26643301,20.27495282,21.10277292,20.20658585,21.16237799,20.74180922,21.21317499,20.95788483,21.42832774,16.496974,16.88957013,14.88728811,14.87048774,12.94511716,11.6645619,10.96317572,10.68109096,10.25131551,5.620034632,8.630137709,6.350277265,
Turkiye,TUR,Gross savings (% of GDP),,,,,,,,,,,,,,,32.14903313,32.78769754,34.09913448,31.93100755,30.93064332,33.7057111,28.82433034,32.51285027,31.86435177,28.80582143,29.40241767,34.82273303,38.40291751,24.17165445,28.42580387,26.07682104,21.69136221,18.55266983,18.34879382,18.51395182,18.19131931,19.60909653,21.80070445,20.49207813,25.73123583,21.81994463,21.40396957,21.52008825,22.4525992,20.65371244,22.30673285,23.64036031,24.62676198,23.91225578,24.6203753,21.9497022,21.79763973,23.02727094,23.38042666,23.91173624,24.89994875,25.21441816,24.98190933,26.05686509,27.98793372,26.39130843,27.07328863,30.62239428,30.02974711,26.02099263
Tuvalu,TUV,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81913902,34.69844358,35.90991798,34.60131888,33.48901463,37.79608933,38.69944273,38.71460443,18.03521707,14.8730557,17.12749991,17.08726133,20.63465798,22.6168195,25.29322317,25.36112429,27.56129961,26.4557998,29.33605431,29.34293347,25.07276964,22.58420544,22.23688702,23.18828843,24.47046599,25.6840524,29.85343219,30.60917576,31.71075098,32.58305962,36.4334818,37.05474475,35.89844851,
Uganda,UGA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,3.673938002,5.005207558,7.364560499,5.662325424,5.121486908,3.080074394,4.283063129,5.59212524,4.541071958,7.386205233,13.08616119,16.01167211,18.86420225,15.03350182,21.83430167,24.22972248,18.86135693,17.58231382,14.35649304,14.56366734,16.61583267,17.8039744,20.94556204,20.8439315,17.52091327,16.80489478,22.37613212,17.6995451,18.6913058,16.58799171,18.54217588,22.47099018,25.13991073,16.5792422,24.19462726,23.59813381,21.3276374,22.68491715,21.81988838,20.18990847,21.41028862,
Ukraine,UKR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.27029963,23.40627982,19.978869,18.78776266,18.33067962,22.45269411,20.93041287,21.8860081,23.87172234,23.91180638,27.90474571,21.93338523,19.40339069,20.20712789,16.20877275,12.07058289,13.94410295,11.72237641,12.29811488,7.886474564,9.901623056,21.45707849,19.73208527,16.8636103,13.62216455,12.28500672,12.21956043,12.55659009,16.41637609,10.33158184
Upper middle income,UMC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,28.28307873,28.14053191,29.20707531,30.07090444,29.27026263,30.81685118,31.46059648,31.45287345,29.78616424,30.69313768,31.96733456,33.22750557,33.14963451,31.23400077,30.97262949,31.30811471,30.39672932,28.79919886,29.07504702,29.609479,30.91698843,32.89806907,35.06027476,35.72105164,37.72624386,38.79958834,39.70571178,37.79012122,38.73557073,37.83661554,37.15771347,36.12778555,36.03960554,34.47338188,33.79528537,34.41792046,34.29570001,33.64193269,33.71633642,35.6639061,35.86953403,
Uruguay,URY,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,18.97499434,18.99970651,8.079947833,16.98182955,14.89962479,10.92513242,10.01450778,9.832094796,12.57930327,12.74481479,15.24803103,13.60841359,14.08779779,15.96706016,14.63278918,13.94383412,13.65731453,14.1230045,14.06893077,13.56433206,13.94294029,12.00288515,10.96974653,11.4439531,15.38457852,14.92567766,16.72337975,17.57854649,16.51208453,16.89727995,15.9690122,17.67684076,17.14671248,17.55089881,12.81906778,14.54959032,13.23798685,15.20678087,18.2748744,16.06952045,14.42989207,15.40525318,15.56220923,15.58103112,14.9474728,13.7624536
United States,USA,Gross savings (% of GDP),,,,,,,,,,,21.55942916,21.47830193,22.10881003,23.78593438,22.68335789,20.91525689,21.46457907,22.20819607,23.42848419,23.52214204,22.20286445,23.3667733,21.7901309,19.79541766,21.91104001,20.36566667,18.96102546,19.62135559,20.63486668,19.74936099,18.75926525,18.81418853,17.6880247,17.05100445,17.86170504,18.75893698,19.65112258,20.84765793,21.39050033,20.92610328,20.81333519,19.6572761,18.38085963,17.42871483,17.7331607,18.122458,19.19975436,17.42794849,15.05880691,13.8930494,15.38325112,16.33732554,18.37929441,18.56331879,19.65666103,19.69842721,18.55869261,18.97905691,19.23209606,19.50879114,18.61769596,17.92570333,18.1046669,
Uzbekistan,UZB,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.67248052,37.45477213,39.84045483,48.55826466,35.82231153,31.71918699,33.65577381,32.68119767,29.49102812,30.30217412,25.79368426,24.37896183,32.15476783,35.44735204,34.57564985,33.38943865,33.10251913,38.50656776,34.86766853
St. Vincent and the Grenadines,VCT,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Gross savings (% of GDP),,,,,,,,,,,24.40365209,23.56679092,23.11469546,25.95620657,39.20166794,30.98706159,27.22384237,25.06981105,19.67053117,23.6878842,24.24927518,19.97226586,12.11173215,4.152300235,27.24310753,26.1856604,19.64274665,23.98154277,20.39144241,22.27641327,29.55064675,24.46670806,20.20386707,17.69115561,21.85046475,23.51013856,31.6972318,31.96255705,25.9489486,28.70623347,34.46699787,29.08217914,30.32164073,29.75493764,35.66095633,40.63935113,40.70429809,37.13654278,36.56020403,22.41370968,31.43295512,30.54288285,25.62897701,19.02767037,8.939355092,,,,,,,,,
British Virgin Islands,VGB,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.19650323,21.79550617,23.34479983,26.87137621,31.24779331,31.30189558,32.52767451,31.49322057,33.46638269,33.07503365,33.33076338,31.84021689,27.90047256,27.50274617,33.43620825,35.7658997,34.86501752,33.20134187,32.99155184,28.07293996,28.4694474,28.85687072,30.93169778,31.33303148,33.00732586,32.5963637,32.79999085,
Vanuatu,VUT,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,15.14783667,22.82862288,15.46423593,13.89821005,19.48358002,14.79984852,20.22544684,26.80307126,21.29301916,15.0723958,15.79808117,14.27465555,13.83143653,5.623696081,15.40171792,0.296663022,0.309581836,6.088196644,8.256230923,12.43319111,12.61963559,15.96200275,18.06008133,24.06894407,22.45949507,32.15576832,22.76254055,17.79643986,18.85445265,14.84701623,20.70487581,21.77501398,23.8244344,25.28311323,22.54861155,34.43506259,50.95437759,43.51237957,44.94545923,39.67304205,
World,WLD,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,22.73905162,23.57363634,23.09434709,24.29731141,24.00308811,23.46080651,24.26638973,25.08923913,24.84814325,24.03986258,23.21042748,23.66520361,23.81677034,24.51393339,24.4448473,25.16442626,25.64359483,25.41661321,24.96548398,25.47170525,24.92868181,24.74025004,25.15176902,26.3694699,26.87565434,28.03143824,28.02492039,27.19013054,25.04648573,26.33487423,26.61478928,26.66617001,26.31724167,26.61132551,26.28058584,25.79451784,26.43239732,26.61162858,26.49185075,25.83912327,27.24415798,27.14404505,
Samoa,WSM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00130232,29.51004241,31.4171877,31.2798007,27.6551939,27.62735358,30.90874291,33.9381186,31.9054728,36.07596155,35.60301655,33.18413551,28.74866342,26.18120701,23.04725201
Kosovo,XKX,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11817325,22.64365155,20.32242816,22.63711053,25.78439186,26.48151716,20.60751238,21.66705014,25.54183749,29.28161275,28.6355958,28.87997687,26.58324815,27.21736614,24.85025209,26.6346862
"Yemen, Rep.",YEM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.35841535,17.46900209,10.2275859,10.76631662,3.48784804,8.250407958,2.499763719,8.05121413,4.789198233,9.365173443,-6.371856505,-6.098909421,,,,,,,
South Africa,ZAF,Gross savings (% of GDP),27.81244999,28.57359636,29.21540656,30.87836966,29.46135831,30.27316551,30.35168949,32.08565614,30.46108568,29.76372228,27.81736606,26.35578698,27.08229487,30.42998414,32.2581734,26.5344199,25.75245227,25.99705703,26.49745966,27.78818382,30.13733797,26.31841008,23.31835764,22.43080847,21.19388855,21.25935321,20.00017575,18.31560297,18.27714434,18.98875724,14.53396526,14.91901535,14.76527088,15.81817085,15.37134398,16.72292438,15.66763405,14.87210057,14.77072694,14.41349254,15.10713114,14.75987099,17.94627467,18.38560219,16.98124135,17.69809753,18.1066244,17.00703659,16.32364634,17.37743623,17.14240591,16.10205686,13.4973772,13.83784368,13.68177342,14.28897594,14.28791839,14.24370808,13.23023653,13.21602315,14.47513901,16.34036116,14.8696941,13.62953831
Zambia,ZMB,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43342756,30.67026154,35.47462341,32.9503766,32.30301495,33.70021507,30.44015508,36.25246532,41.82583127,39.71439324,46.41569142,45.13872669,45.39139644,
Zimbabwe,ZWE,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,6.960865062,3.027380862,-1.253092835,-1.619719782,2.181025008,-5.47177939,-7.749489889,5.664416974,4.179830976,2.197183312,-1.900751859,3.091157819,0.907954563,-1.22227675,-5.672712713,-11.58518831,-0.153552288,-5.285670915,,,,,,,,,,,,,,,-6.601694225,-1.471216424,-0.250434552,-12.6636071,-5.481515144,-4.790794729,-10.08684098,-4.967817723,-2.682416913,13.92390634,17.70920248,16.76168963,,,
